[nodes]
55;56;191;2.1;113
56;47;56;0.1;45
47;46;188;1.0;154
46;56;252;1.3;147
47;48;159;1.3;107
56;48;166;1.1;101
41;58;251;3.2;186
33;60;195;1.5;137
57;60;172;1.6;120
57;59;141;1.8;111
59;38;248;2.3;175
59;58;316;1.1;220
59;60;144;1.4;109
58;85;124;1.9;103
58;84;102;0.8;85
84;85;87;0.2;64
85;86;70;0.8;47
86;48;187;1.6;140
48;84;136;1.1;82
87;56;68;1.5;61
59;85;280;0.9;202
59;61;168;1.2;124
61;62;121;1.2;79
62;66;143;2.1;128
66;67;72;0.5;69
67;72;131;0.9;88
72;73;172;1.5;102
73;75;192;1.1;114
75;77;137;0.9;88
77;78;150;0.8;107
78;79;108;2.5;77
77;79;100;3.5;99
79;80;200;1.9;143
80;81;112;0.8;94
81;82;73;1.1;70
80;82;99;1.2;70
80;83;186;1.6;117
82;83;157;1.5;99
80;76;233;1.9;178
76;74;157;1.6;151
74;70;226;1.6;139
70;71;102;1.2;93
71;68;178;2.1;143
68;64;158;0.5;100
60;64;157;1.8;108
60;65;200;1.3;135
65;64;178;2.0;119
65;59;127;1.2;130
65;61;112;1.5;92
63;62;154;2.1;103
65;63;98;0.3;73
63;66;83;0.6;73
88;63;104;0.9;84
88;64;84;0.6;70
88;68;141;0.3;115
88;69;77;0.8;64
68;69;154;0.5;108
69;67;132;0.0;128
69;72;195;1.3;153
69;71;171;1.1;171
71;73;212;0.9;141
71;72;206;1.8;138
70;73;208;0.9;127
74;75;176;0.65;125
76;75;108;1.1;88
76;77;135;0.4;122
76;79;155;0.8;113
90;54;75;1.4;57
54;89;78;1.5;60
54;93;121;1.1;77
93;87;196;0.3;108
55;93;163;0.6;134
94;87;165;1.4;92
93;94;95;1.0;56
91;89;109;0.2;75
91;90;60;0.1;48
90;92;57;0.3;48
91;92;45;0.1;47
92;94;97;0.25;63
89;90;50;0.1;42
91;96;99;1.2;70
91;97;89;0.8;64
97;94;116;0.4;79
96;97;110;0.8;69
97;98;84;0.3;57
96;98;111;0.2;72
96;95;79;0.3;57
95;98;99;0.4;72
98;99;160;0.9;94
99;100;65;0.2;48
98;100;172;0.7;99
